,date,open,high,low,close,Adj Close,volume,DATE,Predicted
1041,2018-02-21,181.27000427246094,176.39999389648438,176.7100067138672,177.91000366210938,23200800,177.91000366210938,2018-02-21,173.44996098836262
1042,2018-02-22,180.2100067138672,177.41000366210938,178.6999969482422,178.99000549316406,18464200,178.99000549316406,2018-02-22,184.55935193634033
1044,2018-02-26,185.66000366210938,183.22000122070312,184.5800018310547,184.92999267578125,17599700,184.92999267578125,2018-02-26,178.45439544677734
1046,2018-02-28,182.8800048828125,178.13999938964844,182.3000030517578,178.32000732421875,18783000,178.32000732421875,2018-02-28,190.1832687886556
1047,2018-03-01,180.1199951171875,174.41000366210938,179.00999450683594,175.94000244140625,23201600,175.94000244140625,2018-03-01,169.64339869181316
1048,2018-03-02,177.11000061035156,172.99000549316406,173.2899932861328,176.6199951171875,20025900,176.6199951171875,2018-03-02,169.1628677368164
1050,2018-03-06,182.3800048828125,179.11000061035156,181.77999877929688,179.77999877929688,15086800,179.77999877929688,2018-03-06,174.9272011311849
1051,2018-03-07,183.82000732421875,178.07000732421875,178.74000549316406,183.7100067138672,19097300,183.7100067138672,2018-03-07,187.14363408406575
1062,2018-03-22,170.27000427246094,163.72000122070312,166.1300048828125,164.88999938964844,73743000,164.88999938964844,2018-03-22,151.36092849731446
1070,2018-04-04,155.55999755859375,150.50999450683594,152.02999877929688,155.10000610351562,49885600,155.10000610351562,2018-04-04,170.21220158894857
1074,2018-04-10,165.97999572753906,157.00999450683594,157.92999267578125,165.0399932861328,57889300,165.0399932861328,2018-04-10,175.63227821350097
1078,2018-04-16,165.77999877929688,163.38999938964844,165.72000122070312,164.8300018310547,18119400,164.8300018310547,2018-04-16,151.2214284769694
1082,2018-04-20,168.42999267578125,165.80999755859375,167.7899932861328,166.27999877929688,19119400,166.27999877929688,2018-04-20,189.1547552083333
1083,2018-04-23,168.4499969482422,165.08999633789062,167.27000427246094,165.83999633789062,23088100,165.83999633789062,2018-04-23,176.8467643737793
1089,2018-05-01,174.02000427246094,170.22999572753906,172.0,173.86000061035156,26025900,173.86000061035156,2018-05-01,181.9293975830078
1094,2018-05-08,179.0399932861328,177.11000061035156,178.25,178.9199981689453,15577200,178.9199981689453,2018-05-08,190.87042530186972
1113,2018-06-05,195.0,192.6199951171875,194.3000030517578,192.94000244140625,15544300,192.94000244140625,2018-06-05,175.0489850948273
1114,2018-06-06,192.52999877929688,189.11000061035156,191.02999877929688,191.33999633789062,22558900,191.33999633789062,2018-06-06,205.79406717936197
1116,2018-06-08,189.47999572753906,186.42999267578125,187.52999877929688,189.10000610351562,12677100,189.10000610351562,2018-06-08,192.13376342773438
1117,2018-06-11,192.60000610351562,188.8000030517578,188.80999755859375,191.5399932861328,12928900,191.5399932861328,2018-06-11,208.1426675415039
