,date,open,high,low,close,volume,Name,Predictions
1008,2017-02-09,86.42,87.33,86.13,87.2,13749123,JPM,90.53101
1009,2017-02-10,87.48,87.48,86.89,87.0,10992466,JPM,91.90396
1010,2017-02-13,87.44,88.74,87.43,88.15,18739103,JPM,91.76728
1011,2017-02-14,88.3,89.7,88.1063,89.56,17932086,JPM,93.06504
1012,2017-02-15,90.08,90.87,89.35,90.59,17381807,JPM,94.785614
1013,2017-02-16,90.4,91.04,89.77,90.53,17672724,JPM,96.04878
1014,2017-02-17,89.82,90.465,89.69,90.23,15776589,JPM,95.97826
1015,2017-02-21,90.51,91.15,90.46,91.01,14068315,JPM,95.545425
1016,2017-02-22,90.52,91.3,90.42,91.06,11838980,JPM,96.391426
1017,2017-02-23,91.18,91.34,90.52,91.13,11066952,JPM,96.479324
1018,2017-02-24,90.18,90.54,89.73,90.33,15062298,JPM,96.5262
1019,2017-02-27,90.32,90.725,90.02,90.43,12360988,JPM,95.57398
1020,2017-02-28,89.845,90.82,89.585,90.62,15183542,JPM,95.627525
1021,2017-03-01,92.79,93.98,92.61,93.6,24451380,JPM,95.880585
1022,2017-03-02,93.87,93.92,92.03,92.14,16862487,JPM,99.40478
1023,2017-03-03,92.23,93.11,92.19,92.8,12861607,JPM,97.895935
1024,2017-03-06,92.25,92.32,91.1,91.92,15059178,JPM,98.48501
1025,2017-03-07,91.64,92.09,91.21,91.41,11156845,JPM,97.49559
1026,2017-03-08,92.68,92.851,91.1,91.21,17378401,JPM,96.80847
1027,2017-03-09,91.6,92.14,91.15,91.57,13726237,JPM,96.55272
1028,2017-03-10,91.95,92.0,90.53,91.28,13729948,JPM,96.98609
1029,2017-03-13,91.31,91.78,90.931,91.36,10004297,JPM,96.695526
1030,2017-03-14,91.02,91.65,90.765,91.51,10237702,JPM,96.77881
1031,2017-03-15,91.8,92.55,91.13,91.73,16601394,JPM,96.97961
1032,2017-03-16,92.03,92.8057,91.57,91.64,14492039,JPM,97.25732
1033,2017-03-17,91.83,92.04,90.65,90.68,21734743,JPM,97.167786
1034,2017-03-20,90.27,91.17,89.79,90.03,14623597,JPM,96.02946
1035,2017-03-21,90.36,90.64,87.06,87.39,33089241,JPM,95.20295
1036,2017-03-22,86.89,88.07,86.01,87.53,21741025,JPM,92.1028
1037,2017-03-23,87.21,88.5,87.09,87.39,16090092,JPM,92.12096
1038,2017-03-24,87.79,88.09,86.77,87.29,16093237,JPM,92.07199
1039,2017-03-27,85.53,87.401,85.23,87.24,16689294,JPM,92.008194
1040,2017-03-28,87.02,89.02,86.98,88.6,16264403,JPM,91.99414
1041,2017-03-29,88.6,88.82,88.08,88.27,10207578,JPM,93.61547
1042,2017-03-30,88.2,89.46,88.12,89.03,11630996,JPM,93.34781
1043,2017-03-31,88.71,88.7397,87.75,87.84,16987605,JPM,94.18188
1044,2017-04-03,87.99,88.17,86.6,87.52,19831778,JPM,92.828125
1045,2017-04-04,86.89,87.67,86.715,87.31,14280832,JPM,92.33165
1046,2017-04-05,88.42,88.54,86.13,86.19,17635486,JPM,92.06951
1047,2017-04-06,85.98,86.91,85.25,86.48,14379588,JPM,90.7569
1048,2017-04-07,85.93,86.81,85.71,86.18,13092979,JPM,91.02696
1049,2017-04-10,86.08,86.69,85.4,85.88,15081616,JPM,90.74024
1050,2017-04-11,85.54,85.79,84.8,85.73,14690492,JPM,90.38909
1051,2017-04-12,85.93,85.95,85.03,85.4,14730636,JPM,90.216736
