,date,open,high,low,close,Adj Close,volume,DATE,Predictions
1695,2020-09-25,249.39999389648438,255.75,246.61000061035156,254.82000732421875,254.82000732421875,18351300,2020-09-25,255.27838
1696,2020-09-28,259.3999938964844,259.6000061035156,254.82000732421875,256.82000732421875,256.82000732421875,18826300,2020-09-28,260.334
1697,2020-09-29,257.80999755859375,263.3299865722656,256.8999938964844,261.7900085449219,261.7900085449219,20200200,2020-09-29,262.38492
1698,2020-09-30,261.9800109863281,266.0799865722656,260.1000061035156,261.8999938964844,261.8999938964844,20142500,2020-09-30,267.5193
1699,2020-10-01,265.3500061035156,268.3299865722656,264.79998779296875,266.6300048828125,266.6300048828125,20009800,2020-10-01,267.71042
1700,2020-10-02,261.2099914550781,265.1499938964844,259.17999267578125,259.94000244140625,259.94000244140625,16367600,2020-10-02,272.52518
1701,2020-10-05,262.20001220703125,264.8699951171875,260.8399963378906,264.6499938964844,264.6499938964844,12822300,2020-10-05,265.79144
1702,2020-10-06,261.7799987792969,265.69000244140625,258.239990234375,258.6600036621094,258.6600036621094,18696900,2020-10-06,270.45688
1703,2020-10-07,259.2099914550781,260.17999267578125,254.82000732421875,258.1199951171875,258.1199951171875,23133400,2020-10-07,264.28262
1704,2020-10-08,259.75,264.6199951171875,259.1499938964844,263.760009765625,263.760009765625,16312800,2020-10-08,263.78363
1705,2020-10-09,264.5199890136719,264.75,262.1700134277344,264.45001220703125,264.45001220703125,14107800,2020-10-09,269.2774
1706,2020-10-12,270.20001220703125,280.17999267578125,267.8699951171875,275.75,275.75,31019300,2020-10-12,270.13528
1707,2020-10-13,277.5799865722656,279.1000061035156,273.3900146484375,276.1400146484375,276.1400146484375,18063300,2020-10-13,281.80405
1708,2020-10-14,277.6199951171875,278.75,271.5,271.82000732421875,271.82000732421875,15577800,2020-10-14,282.47342
1709,2020-10-15,267.6000061035156,269.0400085449219,263.6700134277344,266.7200012207031,266.7200012207031,15416100,2020-10-15,278.42758
