,date,open,high,low,close,Adj Close,volume,DATE,outcome
424,2015-09-09,90.77999877929688,91.9800033569336,90.16999816894531,90.44000244140625,90.44000244140625,32551100,2015-09-09,89.6009699769718
425,2015-09-10,90.06999969482422,92.05999755859375,89.62999725341797,91.9800033569336,91.9800033569336,26437400,2015-09-10,90.74741805769705
426,2015-09-11,91.68000030517578,92.08000183105469,91.12999725341797,92.05000305175781,92.05000305175781,21185000,2015-09-11,89.74373596779785
427,2015-09-14,92.30999755859375,92.62000274658203,91.5999984741211,92.30999755859375,92.30999755859375,20127900,2015-09-14,91.4884037438653
428,2015-09-15,92.37000274658203,93.25,91.79000091552734,92.9000015258789,92.9000015258789,18859400,2015-09-15,91.9994328440001
429,2015-09-16,92.9000015258789,93.5999984741211,92.62999725341797,93.44999694824219,93.44999694824219,16321200,2015-09-16,92.02934104457087
430,2015-09-17,93.37000274658203,95.51000213623047,92.9000015258789,94.33999633789062,94.33999633789062,27841800,2015-09-17,92.74135913844302
431,2015-09-18,93.19999694824219,95.19000244140625,93.05000305175781,94.4000015258789,94.4000015258789,62300000,2015-09-18,93.11042075273959
432,2015-09-21,94.62000274658203,96.48999786376953,94.5199966430664,95.55000305175781,95.55000305175781,28790000,2015-09-21,93.06185036558516
433,2015-09-22,93.7699966430664,94.68000030517578,91.91999816894531,92.95999908447266,92.95999908447266,36888900,2015-09-22,94.37396962661762
434,2015-09-23,93.4000015258789,94.31999969482422,92.80000305175781,93.97000122070312,93.97000122070312,21701400,2015-09-23,93.77106372546167
435,2015-09-24,93.05999755859375,94.7699966430664,92.23999786376953,94.41000366210938,94.41000366210938,29106000,2015-09-24,93.22161670567043
436,2015-09-25,95.79000091552734,95.8499984741211,92.05999755859375,92.7699966430664,92.7699966430664,28961600,2015-09-25,93.18559301530203
437,2015-09-28,92.08000183105469,92.29000091552734,88.18000030517578,89.20999908447266,89.20999908447266,41199900,2015-09-28,95.45956644322814
438,2015-09-29,89.0999984741211,90.05999755859375,85.72000122070312,86.66999816894531,86.66999816894531,42281800,2015-09-29,92.57303513932816
439,2015-09-30,88.44000244140625,90.0199966430664,88.01000213623047,89.9000015258789,89.9000015258789,36169100,2015-09-30,89.21234607002128
440,2015-10-01,90.05000305175781,90.94999694824219,88.36000061035156,90.94999694824219,90.94999694824219,29283700,2015-10-01,89.10186633294475
441,2015-10-02,88.9000015258789,92.19999694824219,88.37000274658203,92.06999969482422,92.06999969482422,37881700,2015-10-02,90.22776586769375
442,2015-10-05,92.94000244140625,94.2699966430664,92.66000366210938,94.01000213623047,94.01000213623047,27292500,2015-10-05,89.52055095901825
443,2015-10-06,94.08000183105469,94.16999816894531,92.33999633789062,92.80000305175781,92.80000305175781,22172800,2015-10-06,92.6582672174365
444,2015-10-07,93.11000061035156,93.66000366210938,91.37000274658203,92.4000015258789,92.4000015258789,24129300,2015-10-07,93.98239541165705
445,2015-10-08,91.88999938964844,93.22000122070312,90.47000122070312,92.47000122070312,92.47000122070312,27290500,2015-10-08,92.42983770935757
446,2015-10-09,92.9000015258789,93.73999786376953,92.23999786376953,93.23999786376953,93.23999786376953,20012900,2015-10-09,91.84664802230122
447,2015-10-12,93.31999969482422,94.5999984741211,92.66999816894531,94.26000213623047,94.26000213623047,18449600,2015-10-12,92.4684324380553
448,2015-10-13,93.66000366210938,95.37000274658203,93.55000305175781,94.12000274658203,94.12000274658203,19480300,2015-10-13,93.32088012742521
449,2015-10-14,94.08000183105469,95.19999694824219,93.61000061035156,94.06999969482422,94.06999969482422,19253400,2015-10-14,93.61303275076123
450,2015-10-15,94.98999786376953,96.30000305175781,94.9000015258789,95.95999908447266,95.95999908447266,27557500,2015-10-15,94.05770620133154
451,2015-10-16,96.18000030517578,97.58999633789062,95.3499984741211,97.54000091552734,97.54000091552734,25412900,2015-10-16,94.69207086004131
452,2015-10-19,97.18000030517578,98.56999969482422,96.91999816894531,98.47000122070312,98.47000122070312,23729900,2015-10-19,95.89449416074011
453,2015-10-20,98.7300033569336,99.58999633789062,96.55999755859375,97.0,97.0,30881800,2015-10-20,96.83986273291065
454,2015-10-21,97.37000274658203,98.18000030517578,96.47000122070312,97.11000061035156,97.11000061035156,21917800,2015-10-21,98.28179873858801
455,2015-10-22,97.79000091552734,99.7300033569336,97.55000305175781,99.66999816894531,99.66999816894531,26392100,2015-10-22,97.15258037839311
456,2015-10-23,101.91000366210938,102.8499984741211,100.16000366210938,102.19000244140625,102.19000244140625,42809700,2015-10-23,97.40238632431898
457,2015-10-26,102.19999694824219,103.80999755859375,101.55000305175781,103.7699966430664,103.7699966430664,25961200,2015-10-26,101.51306242213224
458,2015-10-27,102.94000244140625,104.0999984741211,102.4000015258789,103.69999694824219,103.69999694824219,23795500,2015-10-27,101.81428462652671
459,2015-10-28,103.9000015258789,104.4800033569336,102.91999816894531,104.19999694824219,104.19999694824219,24081500,2015-10-28,102.4083346174285
460,2015-10-29,103.95999908447266,105.12000274658203,103.5199966430664,104.87999725341797,104.87999725341797,20316700,2015-10-29,103.57253067007198
461,2015-10-30,104.51000213623047,104.72000122070312,101.6500015258789,101.97000122070312,101.97000122070312,33487100,2015-10-30,103.3733505655232
462,2015-11-02,101.72000122070312,103.47000122070312,101.18000030517578,103.30999755859375,103.30999755859375,24003900,2015-11-02,104.27671282191123
463,2015-11-03,103.22000122070312,103.6500015258789,102.4000015258789,102.58000183105469,102.58000183105469,21242300,2015-11-03,101.85759840407471
464,2015-11-04,103.19000244140625,104.13999938964844,102.4800033569336,103.94000244140625,103.94000244140625,43469300,2015-11-04,102.99411293326634
465,2015-11-05,108.80000305175781,110.6500015258789,107.94999694824219,108.76000213623047,108.76000213623047,63232900,2015-11-05,103.49678613785505
466,2015-11-06,108.04000091552734,108.73999786376953,105.91000366210938,107.0999984741211,107.0999984741211,35084300,2015-11-06,108.04492238681192
467,2015-11-09,107.0,108.25,105.86000061035156,106.48999786376953,106.48999786376953,26383500,2015-11-09,108.19146344166441
468,2015-11-10,105.95999908447266,108.1500015258789,105.23999786376953,107.91000366210938,107.91000366210938,25031700,2015-11-10,106.15121405964477
469,2015-11-11,108.2699966430664,109.87000274658203,107.11000061035156,109.01000213623047,109.01000213623047,25057100,2015-11-11,106.05386211934463
470,2015-11-12,108.4800033569336,109.38999938964844,108.0,108.0199966430664,108.0199966430664,20924700,2015-11-12,107.69627747106567
471,2015-11-13,107.70999908447266,108.25,103.83000183105469,103.94999694824219,103.94999694824219,30278400,2015-11-13,108.62187401260424
472,2015-11-16,103.31999969482422,104.16999816894531,100.47000122070312,104.04000091552734,104.04000091552734,49309200,2015-11-16,107.54908351531328
473,2015-11-17,104.62000274658203,106.19999694824219,104.13999938964844,105.12999725341797,105.12999725341797,26807200,2015-11-17,103.79675828701994
474,2015-11-18,105.80000305175781,107.87999725341797,105.38999938964844,107.7699966430664,107.7699966430664,23836500,2015-11-18,104.57524468040926
475,2015-11-19,107.36000061035156,107.7300033569336,105.94999694824219,106.26000213623047,106.26000213623047,25520600,2015-11-19,106.31314524892348
476,2015-11-20,106.83999633789062,107.87000274658203,106.62000274658203,107.31999969482422,107.31999969482422,22129600,2015-11-20,107.0782040460065
477,2015-11-23,107.19000244140625,107.47000122070312,106.08000183105469,106.94999694824219,106.94999694824219,19897200,2015-11-23,107.00704141835853
478,2015-11-24,106.0,106.48999786376953,104.38999938964844,105.73999786376953,105.73999786376953,23577300,2015-11-24,106.79426102149141
479,2015-11-25,106.33000183105469,106.5999984741211,105.0999984741211,105.41000366210938,105.41000366210938,15150800,2015-11-25,106.05586969513631
480,2015-11-27,105.77999877929688,105.95999908447266,104.86000061035156,105.44999694824219,105.44999694824219,5913100,2015-11-27,106.15798651016449
481,2015-11-30,105.83999633789062,106.0999984741211,103.75,104.23999786376953,104.23999786376953,20383200,2015-11-30,106.05577921175134
482,2015-12-01,104.83000183105469,107.1500015258789,104.5,107.12000274658203,107.12000274658203,22781900,2015-12-01,105.78821770451736
483,2015-12-02,107.0,107.91999816894531,105.79000091552734,106.06999969482422,106.06999969482422,24429100,2015-12-02,105.11912022043599
484,2015-12-03,106.2699966430664,106.8499984741211,103.3499984741211,104.37999725341797,104.37999725341797,23236500,2015-12-03,106.7963221509102
485,2015-12-04,104.80999755859375,107.7300033569336,104.11000061035156,106.18000030517578,106.18000030517578,21224700,2015-12-04,106.4657291061634
486,2015-12-07,106.4800033569336,106.83000183105469,104.66000366210938,105.61000061035156,105.61000061035156,15474900,2015-12-07,104.64069871523928
487,2015-12-08,104.0,106.91000366210938,103.94999694824219,106.48999786376953,106.48999786376953,20401800,2015-12-08,106.55913247436327
488,2015-12-09,106.18000030517578,106.44000244140625,103.55000305175781,104.5999984741211,104.5999984741211,23517300,2015-12-09,104.23570842193536
489,2015-12-10,105.05000305175781,106.4000015258789,104.41000366210938,105.41999816894531,105.41999816894531,17454300,2015-12-10,105.86910517444915
490,2015-12-11,104.1500015258789,104.33999633789062,101.91000366210938,102.12000274658203,102.12000274658203,26427700,2015-12-11,105.58231732211185
491,2015-12-14,102.29000091552734,104.73999786376953,101.45999908447266,104.66000366210938,104.66000366210938,24648100,2015-12-14,103.85700485935664
492,2015-12-15,105.30000305175781,105.80000305175781,104.27999877929688,104.55000305175781,104.55000305175781,21764300,2015-12-15,102.88373093069306
493,2015-12-16,105.37000274658203,107.08999633789062,104.19000244140625,106.79000091552734,106.79000091552734,22680500,2015-12-16,105.01264649845821
494,2015-12-17,107.48999786376953,107.75,106.12999725341797,106.22000122070312,106.22000122070312,21675700,2015-12-17,105.65225643614771
495,2015-12-18,106.08000183105469,106.58999633789062,103.97000122070312,104.04000091552734,104.04000091552734,35994200,2015-12-18,106.86948642969352
496,2015-12-21,104.91000366210938,105.1500015258789,103.5999984741211,104.7699966430664,104.7699966430664,16138800,2015-12-21,106.26193205514718
497,2015-12-22,105.22000122070312,105.66000366210938,104.80999755859375,105.51000213623047,105.51000213623047,14597100,2015-12-22,104.46782565448183
498,2015-12-23,105.88999938964844,106.11000061035156,103.86000061035156,104.62999725341797,104.62999725341797,19599700,2015-12-23,105.4255543964002
499,2015-12-24,104.73999786376953,105.31999969482422,104.5,105.0199966430664,105.0199966430664,6501800,2015-12-24,105.83662400480209
500,2015-12-28,105.0199966430664,105.9800033569336,104.52999877929688,105.93000030517578,105.93000030517578,13069700,2015-12-28,104.93336373213786
501,2015-12-29,106.41999816894531,107.73999786376953,106.25,107.26000213623047,107.26000213623047,17179900,2015-12-29,105.0273546701436
502,2015-12-30,107.0,107.25,106.05999755859375,106.22000122070312,106.22000122070312,13115000,2015-12-30,106.40419436100255
503,2015-12-31,106.0,106.16999816894531,104.62000274658203,104.66000366210938,104.66000366210938,18391100,2015-12-31,106.78490491951297
504,2016-01-04,101.94999694824219,102.23999786376953,99.75,102.22000122070312,102.22000122070312,37912400,2016-01-04,105.95191243153664
505,2016-01-05,102.88999938964844,103.70999908447266,101.66999816894531,102.7300033569336,102.7300033569336,23258200,2016-01-05,102.2853564735329
506,2016-01-06,101.12999725341797,103.7699966430664,100.9000015258789,102.97000122070312,102.97000122070312,25096200,2016-01-06,103.01644127375002
507,2016-01-07,100.5,101.43000030517578,97.30000305175781,97.91999816894531,97.91999816894531,45172900,2016-01-07,101.93358406959285
508,2016-01-08,99.87999725341797,100.5,97.02999877929688,97.33000183105469,97.33000183105469,35402300,2016-01-08,100.63799773155179
509,2016-01-11,97.91000366210938,98.5999984741211,95.38999938964844,97.51000213623047,97.51000213623047,29932400,2016-01-11,100.61247636052732
510,2016-01-12,99.0,99.95999908447266,97.55000305175781,99.37000274658203,99.37000274658203,28395400,2016-01-12,98.18984023686494
511,2016-01-13,100.58000183105469,100.58000183105469,95.20999908447266,95.44000244140625,95.44000244140625,33410600,2016-01-13,99.20879389849048
512,2016-01-14,95.8499984741211,98.87000274658203,92.44999694824219,98.37000274658203,98.37000274658203,48658600,2016-01-14,100.74841678702398
513,2016-01-15,93.9800033569336,96.37999725341797,93.54000091552734,94.97000122070312,94.97000122070312,46132800,2016-01-15,96.21718499292339
514,2016-01-19,96.52999877929688,97.41999816894531,93.91999816894531,95.26000213623047,95.26000213623047,30998300,2016-01-19,94.29186143988483
515,2016-01-20,92.83000183105469,95.0,89.37000274658203,94.3499984741211,94.3499984741211,59051400,2016-01-20,96.98701657193482
516,2016-01-21,94.91000366210938,95.98999786376953,92.62000274658203,94.16000366210938,94.16000366210938,30518900,2016-01-21,93.31536170141264
517,2016-01-22,96.41000366210938,98.06999969482422,95.48999786376953,97.94000244140625,97.94000244140625,30495400,2016-01-22,94.90054852476324
518,2016-01-25,98.72000122070312,99.4800033569336,96.93000030517578,97.01000213623047,97.01000213623047,32482000,2016-01-25,96.76797151516438
519,2016-01-26,97.76000213623047,97.87999725341797,95.66000366210938,97.33999633789062,97.33999633789062,26877100,2016-01-26,97.90316597105017
520,2016-01-27,97.79000091552734,97.8499984741211,94.2300033569336,94.44999694824219,94.44999694824219,58699400,2016-01-27,97.85034297211746
521,2016-01-28,107.19999694824219,110.33999633789062,104.80999755859375,109.11000061035156,109.11000061035156,107475300,2016-01-28,97.2767439571257
522,2016-01-29,108.98999786376953,112.83999633789062,108.83999633789062,112.20999908447266,112.20999908447266,62739500,2016-01-29,106.12606022987976
523,2016-02-01,112.2699966430664,115.72000122070312,112.01000213623047,115.08999633789062,115.08999633789062,46132700,2016-02-01,108.18844779160784
524,2016-02-02,114.80000305175781,117.58999633789062,113.19999694824219,114.61000061035156,114.61000061035156,59778600,2016-02-02,110.82312163366072
525,2016-02-03,115.2699966430664,115.33999633789062,109.75,112.69000244140625,112.69000244140625,56919300,2016-02-03,114.46430347592387
526,2016-02-04,111.80000305175781,111.94000244140625,109.25,110.48999786376953,110.48999786376953,38890200,2016-02-04,114.31009127310679
527,2016-02-05,109.51000213623047,109.58000183105469,103.18000030517578,104.06999969482422,104.06999969482422,76894700,2016-02-05,111.68442335220614
528,2016-02-08,100.41000366210938,102.68000030517578,97.45999908447266,99.75,99.75,71229700,2016-02-08,109.42487357110905
529,2016-02-09,97.13999938964844,102.4000015258789,96.81999969482422,99.54000091552734,99.54000091552734,62709000,2016-02-09,101.06651185325633
530,2016-02-10,101.55000305175781,103.25,100.23999786376953,101.0,101.0,45179400,2016-02-10,97.39461291266598
531,2016-02-11,99.5999984741211,105.11000061035156,98.87999725341797,101.91000366210938,101.91000366210938,43670600,2016-02-11,102.82122047373392
532,2016-02-12,103.73999786376953,104.23999786376953,101.08999633789062,102.01000213623047,102.01000213623047,36176800,2016-02-12,100.33690409552665
533,2016-02-16,103.80000305175781,103.93000030517578,100.23999786376953,101.61000061035156,101.61000061035156,45687200,2016-02-16,104.15406956529007
534,2016-02-17,102.0199966430664,105.72000122070312,100.4000015258789,105.19999694824219,105.19999694824219,44073400,2016-02-17,104.18930384469175
535,2016-02-18,105.80000305175781,106.0,103.02999877929688,103.47000122070312,103.47000122070312,29593500,2016-02-18,101.35262797918314
536,2016-02-19,102.55000305175781,105.0199966430664,102.05999755859375,104.56999969482422,104.56999969482422,32404500,2016-02-19,105.5424193032197
537,2016-02-22,105.48999786376953,108.25,105.33999633789062,107.16000366210938,107.16000366210938,35709700,2016-02-22,102.5798215426032
538,2016-02-23,106.8499984741211,107.47000122070312,105.12000274658203,105.45999908447266,105.45999908447266,25319300,2016-02-23,104.98509075290701
539,2016-02-24,104.20999908447266,106.94999694824219,102.73999786376953,106.87999725341797,106.87999725341797,34412400,2016-02-24,106.97817505213952
540,2016-02-25,107.11000061035156,108.06999969482422,105.61000061035156,108.06999969482422,108.06999969482422,29906300,2016-02-25,104.07659913749103
