,date,open,high,low,close,volume,Name,outcome
1247,2018-01-23,68.6,68.895,68.24,68.34,7825572,QCOM,67.66969484943706
1248,2018-01-24,68.2,68.285,67.38,67.98,12383058,QCOM,68.39356870466331
1249,2018-01-25,68.14,68.37,67.29,67.42,9122225,QCOM,68.28638188908927
1250,2018-01-26,67.94,68.53,67.6,68.53,7918957,QCOM,68.11776554004558
1251,2018-01-29,68.16,68.3,67.24,67.32,9745261,QCOM,67.93475966059135
1252,2018-01-30,67.43,67.91,66.73,66.99,8059489,QCOM,68.09359514948818
1253,2018-01-31,67.55,68.38,67.46,68.25,13915637,QCOM,67.49879731340442
1254,2018-02-01,67.0,68.35,66.32,66.8,16838486,QCOM,67.54570089568294
1255,2018-02-02,66.18,67.04,65.86,66.07,10971652,QCOM,67.03158375029426
1256,2018-02-05,66.3,66.55,60.5,61.73,35995985,QCOM,66.2082874902264
1257,2018-02-06,62.31,64.53,62.2,64.4,24458674,QCOM,66.34171709035667
1258,2018-02-07,64.22,66.12,64.02,65.04,15021211,QCOM,62.465128704630544
